Sorting,caseID,Activity Name,Timestamp
496,54,Package Received at Warehouse,2021-11-22 21:14:37
497,54,Package Transferred to Store,2021-11-23 4:30:52
498,54,Package Received at Store,2021-11-24 16:19:09
499,55,Purchase Requisition Created,2020-12-16 6:30:00
500,55,Purchase Order Reviewed,2020-12-16 6:30:00
501,55,Purchase Order Approved,2020-12-20 15:29:19
502,55,Negotiations with Vendor,2020-12-20 16:51:44
503,55,Order Placed with Vendor,2020-12-24 11:29:09
504,55,Vendor Ships Package from Warehouse,2020-12-24 18:38:45
505,55,Package Picked Up by Carrier,2020-12-26 0:55:23
506,55,Package Shipped by Road,2020-12-27 12:47:39
507,55,Package Received at Warehouse,2020-12-30 7:50:37
508,55,Package Transferred to Store,2020-12-30 16:41:49
509,55,Package Received at Store,2020-12-31 19:14:25
510,56,Purchase Requisition Created,2021-04-19 8:14:00
511,56,Purchase Order Reviewed,2021-04-19 8:14:00
512,56,Purchase Order Approved,2021-04-23 19:25:40
513,56,Negotiations with Vendor,2021-04-24 0:54:05
514,56,Order Cancelled,2021-04-28 1:39:41
515,57,Purchase Requisition Created,2020-09-12 9:34:00
516,57,Purchase Order Reviewed,2020-09-12 9:34:00
517,57,Purchase Order Approved,2020-09-13 12:38:42
518,57,Order Placed with Vendor,2020-09-13 14:11:01
519,57,Vendor Ships Package from Warehouse,2020-09-13 19:14:24
520,57,Package Picked Up by Carrier,2020-09-16 3:21:58
521,57,Package Shipped by Sea,2020-09-17 9:49:18
522,57,Changing Mode of Transport,2020-10-05 12:39:22
523,57,Package Shipped by Air,2020-10-07 9:58:02
524,57,Parcel Received at Customs,2020-10-08 23:25:37
525,57,Customs Approved,2020-10-09 12:15:31
526,57,Package Received at Warehouse,2020-10-09 15:19:02
527,57,Package Transferred to Store,2020-10-09 21:34:47
528,57,Package Received at Store,2020-10-11 4:53:12
529,58,Purchase Requisition Created,2021-11-09 2:06:00
530,58,Purchase Order Reviewed,2021-11-09 2:06:00
531,58,Purchase Order Approved,2021-11-11 22:28:15
532,58,Order Placed with Vendor,2021-11-12 1:58:14
533,58,Vendor Ships Package from Warehouse,2021-11-12 4:12:39
534,58,Package Picked Up by Carrier,2021-11-14 20:10:04
535,58,Package Shipped by Sea,2021-11-15 22:09:13
536,58,Parcel Received at Customs,2021-12-04 17:04:14
537,58,Customs Approved,2021-12-05 10:30:35
538,58,Package Received at Warehouse,2021-12-05 15:44:18
539,58,Package Transferred to Store,2021-12-05 23:54:30
540,58,Package Received at Store,2021-12-07 3:43:33
541,59,Purchase Requisition Created,2021-04-01 1:52:00
542,59,Purchase Order Reviewed,2021-04-01 1:52:00
543,59,Purchase Order Approved,2021-04-05 19:54:57
544,59,Order Placed with Vendor,2021-04-05 22:35:46
545,59,Vendor Ships Package from Warehouse,2021-04-06 3:35:51
546,59,Package Picked Up by Carrier,2021-04-07 12:05:30
547,59,Package Shipped by Sea,2021-04-08 6:25:11
548,59,Parcel Received at Customs,2021-04-23 19:42:09
549,59,Customs Approved,2021-04-24 18:01:37
550,59,Package Received at Warehouse,2021-04-24 21:54:33
551,59,Package Transferred to Store,2021-04-25 3:35:41
552,59,Package Received at Store,2021-04-26 10:06:29
553,60,Purchase Requisition Created,2020-05-12 7:14:00
554,60,Purchase Order Reviewed,2020-05-12 7:14:00
555,60,Purchase Order Approved,2020-05-15 7:04:42
556,60,Negotiations with Vendor,2020-05-15 10:25:45
557,60,Order Placed with Vendor,2020-05-19 18:14:32
558,60,Vendor Ships Package from Warehouse,2020-05-20 1:51:43
559,60,Package Picked Up by Carrier,2020-05-24 19:49:12
560,60,Package Shipped by Sea,2020-05-25 22:14:47
561,60,Parcel Received at Customs,2020-06-13 7:11:15
562,60,Customs Denied,2020-06-14 2:17:31
563,60,Package Shipped Back to Vendor,2020-06-14 10:36:58
564,61,Purchase Requisition Created,2021-06-24 15:10:00
565,61,Purchase Order Reviewed,2021-06-24 15:10:00
566,61,Purchase Order Approved,2021-06-26 2:09:08
567,61,Negotiations with Vendor,2021-06-26 8:02:26
568,61,Order Cancelled,2021-06-29 4:13:26
569,62,Purchase Requisition Created,2020-09-05 4:30:00
570,62,Purchase Order Reviewed,2020-09-05 4:30:00
571,62,Purchase Order Approved,2020-09-09 8:33:49
572,62,Negotiations with Vendor,2020-09-09 11:25:25
573,62,Order Cancelled,2020-09-13 18:39:07
574,63,Purchase Requisition Created,2021-01-07 10:52:00
575,63,Purchase Order Reviewed,2021-01-07 10:52:00
576,63,Purchase Order Approved,2021-01-12 7:40:32
577,63,Order Placed with Vendor,2021-01-12 10:42:13
578,63,Vendor Ships Package from Warehouse,2021-01-12 15:48:45
579,63,Package Picked Up by Carrier,2021-01-15 13:11:46
580,63,Package Shipped by Sea,2021-01-16 12:17:43
581,63,Changing Mode of Transport,2021-02-03 6:31:48
582,63,Package Shipped by Road,2021-02-04 21:07:59
583,63,Package Received at Warehouse,2021-02-07 15:37:40
584,63,Package Transferred to Store,2021-02-07 23:33:05
585,63,Package Received at Store,2021-02-09 8:46:18
586,64,Purchase Requisition Created,2021-06-22 22:00:00
587,64,Purchase Order Reviewed,2021-06-22 22:00:00
588,64,Purchase Order Approved,2021-06-25 22:01:44
589,64,Order Placed with Vendor,2021-06-25 23:03:57
590,64,Vendor Ships Package from Warehouse,2021-06-26 3:00:03
591,64,Package Picked Up by Carrier,2021-06-30 1:32:00
592,64,Package Shipped by Sea,2021-07-01 11:56:16
593,64,Parcel Received at Customs,2021-07-18 19:23:08
594,64,Customs Approved,2021-07-19 15:22:35
595,64,Package Received at Store,2021-07-19 19:31:15
596,65,Purchase Requisition Created,2020-07-18 12:44:00
597,65,Purchase Order Reviewed,2020-07-18 12:44:00
598,65,Purchased Order Denied,2020-07-22 8:53:05
599,66,Purchase Requisition Created,2021-05-28 11:54:00
600,66,Purchase Order Reviewed,2021-05-28 11:54:00
601,66,Purchase Order Approved,2021-06-02 7:54:57
602,66,Order Placed with Vendor,2021-06-02 9:28:44
603,66,Vendor Ships Package from Warehouse,2021-06-02 11:54:46
604,66,Package Picked Up by Carrier,2021-06-06 8:05:21
605,66,Package Shipped by Road,2021-06-07 15:24:06
606,66,Package Received at Warehouse,2021-06-10 21:54:55
607,66,Package Transferred to Store,2021-06-11 3:25:39
608,66,Package Received at Store,2021-06-12 8:20:11
609,67,Purchase Requisition Created,2021-12-16 7:18:00
610,67,Purchase Order Reviewed,2021-12-16 7:18:00
611,67,Purchase Order Approved,2021-12-20 8:08:40
612,67,Order Placed with Vendor,2021-12-20 14:35:23
613,67,Vendor Ships Package from Warehouse,2021-12-20 22:06:59
614,67,Package Picked Up by Carrier,2021-12-22 12:36:58
615,67,Package Shipped by Air,2021-12-23 14:29:59
616,67,Parcel Received at Customs,2021-12-25 6:59:34
617,67,Customs Approved,2021-12-26 4:22:22
618,67,Package Received at Warehouse,2021-12-26 9:22:53
619,67,Package Transferred to Store,2021-12-26 16:10:35
620,67,Package Received at Store,2021-12-28 4:05:38
621,68,Purchase Requisition Created,2021-01-16 4:08:00
622,68,Purchase Order Reviewed,2021-01-16 4:08:00
623,68,Purchase Order Approved,2021-01-18 10:16:53
624,68,Order Placed with Vendor,2021-01-18 14:55:30
625,68,Vendor Ships Package from Warehouse,2021-01-18 17:52:31
626,68,Order Cancelled,2021-01-23 12:11:42
627,69,Purchase Requisition Created,2020-09-20 22:52:00
628,69,Purchase Order Reviewed,2020-09-20 22:52:00
629,69,Purchase Order Approved,2020-09-25 5:21:31
630,69,Order Placed with Vendor,2020-09-25 7:26:56
631,69,Vendor Ships Package from Warehouse,2020-09-25 13:40:53
632,69,Package Picked Up by Carrier,2020-09-30 5:35:14
633,69,Package Shipped by Road,2020-10-01 12:46:46
634,69,Changing Mode of Transport,2020-10-04 20:41:46
635,69,Package Shipped by Road,2020-10-06 18:52:15
636,69,Package Received at Warehouse,2020-10-09 16:05:54
637,69,Package Transferred to Store,2020-10-09 22:50:50
638,69,Package Received at Store,2020-10-10 23:52:52
639,70,Purchase Requisition Created,2021-02-08 1:16:00
640,70,Purchase Order Reviewed,2021-02-08 1:16:00
641,70,Purchase Order Approved,2021-02-10 0:18:26
642,70,Order Placed with Vendor,2021-02-10 1:28:51
643,70,Vendor Ships Package from Warehouse,2021-02-10 7:34:29
644,70,Package Picked Up by Carrier,2021-02-11 18:44:13
645,70,Package Shipped by Road,2021-02-12 17:57:42
646,70,Package Received at Store,2021-02-15 6:57:00
647,71,Purchase Requisition Created,2021-05-22 18:42:00
648,71,Purchase Order Reviewed,2021-05-22 18:42:00
649,71,Purchase Order Approved,2021-05-27 2:35:47
650,71,Order Placed with Vendor,2021-05-27 8:11:46
651,71,Vendor Ships Package from Warehouse,2021-05-27 15:27:57
652,71,Package Picked Up by Carrier,2021-05-28 16:49:39
653,71,Package Shipped by Road,2021-05-29 5:42:59
654,71,Package Received at Store,2021-05-31 17:46:47
655,72,Purchase Requisition Created,2020-05-07 7:40:00
656,72,Purchase Order Reviewed,2020-05-07 7:40:00
657,72,Purchase Order Approved,2020-05-11 12:23:50
658,72,Negotiations with Vendor,2020-05-11 19:48:17
659,72,Order Placed with Vendor,2020-05-14 5:47:08
660,72,Vendor Ships Package from Warehouse,2020-05-14 13:11:28
661,72,Package Picked Up by Carrier,2020-05-17 6:19:21
662,72,Package Shipped by Road,2020-05-18 16:21:55
663,72,Package Received at Warehouse,2020-05-21 20:58:28
664,72,Package Transferred to Store,2020-05-22 3:25:29
665,72,Package Received at Store,2020-05-23 10:06:55
666,73,Purchase Requisition Created,2020-11-13 15:08:00
667,73,Purchase Order Reviewed,2020-11-13 15:08:00
668,73,Purchase Order Approved,2020-11-17 10:43:01
669,73,Order Placed with Vendor,2020-11-17 15:16:57
670,73,Vendor Ships Package from Warehouse,2020-11-17 19:20:47
671,73,Package Picked Up by Carrier,2020-11-21 13:43:21
672,73,Package Shipped by Road,2020-11-22 12:57:49
673,73,Package Received at Store,2020-11-25 8:57:41
674,74,Purchase Requisition Created,2020-06-20 23:36:00
675,74,Purchase Order Reviewed,2020-06-20 23:36:00
676,74,Purchase Order Approved,2020-06-22 16:31:02
677,74,Negotiations with Vendor,2020-06-22 22:11:12
678,74,Order Cancelled,2020-06-26 15:12:29
679,75,Purchase Requisition Created,2021-04-09 20:58:00
680,75,Purchase Order Reviewed,2021-04-09 20:58:00
681,75,Purchase Order Approved,2021-04-11 22:48:52
682,75,Negotiations with Vendor,2021-04-12 3:33:51
683,75,Order Placed with Vendor,2021-04-14 21:11:17
684,75,Vendor Ships Package from Warehouse,2021-04-15 5:04:04
685,75,Package Picked Up by Carrier,2021-04-16 11:02:57
686,75,Package Shipped by Road,2021-04-17 12:08:37
687,75,Package Received at Warehouse,2021-04-20 3:18:46
688,75,Package Transferred to Store,2021-04-20 12:30:45
689,75,Package Received at Store,2021-04-21 16:56:47
690,76,Purchase Requisition Created,2020-08-06 18:20:00
691,76,Purchase Order Reviewed,2020-08-06 18:20:00
692,76,Purchased Order Denied,2020-08-08 10:55:12
693,77,Purchase Requisition Created,2020-05-15 0:20:00
694,77,Purchase Order Reviewed,2020-05-15 0:20:00
695,77,Purchase Order Approved,2020-05-19 21:50:17
696,77,Order Placed with Vendor,2020-05-20 1:02:39
697,77,Vendor Ships Package from Warehouse,2020-05-20 6:45:12
698,77,Package Picked Up by Carrier,2020-05-24 2:46:52
699,77,Package Shipped by Air,2020-05-24 21:59:16
700,77,Parcel Received at Customs,2020-05-26 14:41:55
701,77,Customs Approved,2020-05-27 9:16:53
702,77,Package Received at Store,2020-05-27 14:23:35
703,78,Purchase Requisition Created,2021-04-13 23:02:00
704,78,Purchase Order Reviewed,2021-04-13 23:02:00
705,78,Purchased Order Denied,2021-04-16 10:58:26
706,79,Purchase Requisition Created,2021-08-14 7:24:00
707,79,Purchase Order Reviewed,2021-08-14 7:24:00
708,79,Purchase Order Approved,2021-08-19 0:59:37
709,79,Negotiations with Vendor,2021-08-19 5:51:26
710,79,Order Cancelled,2021-08-20 19:07:37
711,80,Purchase Requisition Created,2021-04-11 8:08:00
712,80,Purchase Order Reviewed,2021-04-11 8:08:00
713,80,Purchase Order Approved,2021-04-15 17:27:37
714,80,Order Placed with Vendor,2021-04-15 20:36:30
715,80,Vendor Ships Package from Warehouse,2021-04-15 23:24:33
716,80,Package Picked Up by Carrier,2021-04-17 12:48:09
717,80,Package Shipped by Sea,2021-04-18 16:14:48
718,80,Parcel Received at Customs,2021-05-02 9:11:32
719,80,Customs Denied,2021-05-03 7:18:18
720,80,Package Shipped Back to Vendor,2021-05-03 22:59:59
721,81,Purchase Requisition Created,2021-12-06 16:48:00
722,81,Purchase Order Reviewed,2021-12-06 16:48:00
723,81,Purchase Order Approved,2021-12-08 20:57:10
724,81,Negotiations with Vendor,2021-12-09 4:20:01
725,81,Order Cancelled,2021-12-12 0:37:31
726,82,Purchase Requisition Created,2020-09-09 3:08:00
727,82,Purchase Order Reviewed,2020-09-09 3:08:00
728,82,Purchase Order Approved,2020-09-13 4:30:19
729,82,Order Placed with Vendor,2020-09-13 12:21:15
730,82,Vendor Ships Package from Warehouse,2020-09-13 18:40:19
731,82,Package Picked Up by Carrier,2020-09-16 11:43:27
732,82,Package Shipped by Road,2020-09-16 21:55:20
733,82,Package Received at Store,2020-09-19 16:40:34
734,83,Purchase Requisition Created,2020-12-24 4:14:00
735,83,Purchase Order Reviewed,2020-12-24 4:14:00
736,83,Purchase Order Approved,2020-12-29 1:12:29
737,83,Order Placed with Vendor,2020-12-29 4:39:42
738,83,Vendor Ships Package from Warehouse,2020-12-29 11:51:34
739,83,Order Cancelled,2020-12-31 16:47:28
740,84,Purchase Requisition Created,2020-07-06 2:58:00
741,84,Purchase Order Reviewed,2020-07-06 2:58:00
742,84,Purchase Order Approved,2020-07-09 17:23:23
743,84,Order Placed with Vendor,2020-07-09 20:15:09
744,84,Vendor Ships Package from Warehouse,2020-07-09 23:42:35
745,84,Package Picked Up by Carrier,2020-07-13 22:29:44
746,84,Package Shipped by Sea,2020-07-14 19:42:43
747,84,Parcel Received at Customs,2020-07-25 5:42:58
748,84,Customs Approved,2020-07-25 19:47:24
749,84,Package Received at Warehouse,2020-07-25 23:29:18
750,84,Package Transferred to Store,2020-07-26 7:35:07
751,84,Package Received at Store,2020-07-27 11:17:10
752,85,Purchase Requisition Created,2020-12-05 10:28:00
753,85,Purchase Order Reviewed,2020-12-05 10:28:00
754,85,Purchase Order Approved,2020-12-10 8:19:56
755,85,Order Placed with Vendor,2020-12-10 13:40:26
756,85,Vendor Ships Package from Warehouse,2020-12-10 20:25:23
757,85,Package Picked Up by Carrier,2020-12-14 4:35:43
758,85,Package Shipped by Sea,2020-12-15 11:59:08
759,85,Parcel Received at Customs,2020-12-28 1:57:18
760,85,Customs Approved,2020-12-28 16:32:10
761,85,Package Received at Warehouse,2020-12-28 21:11:40
762,85,Package Transferred to Store,2020-12-29 3:09:21
763,85,Package Received at Store,2020-12-30 13:53:02
764,86,Purchase Requisition Created,2020-07-25 3:36:00
765,86,Purchase Order Reviewed,2020-07-25 3:36:00
766,86,Purchase Order Approved,2020-07-29 6:10:56
767,86,Order Placed with Vendor,2020-07-29 9:36:37
768,86,Vendor Ships Package from Warehouse,2020-07-29 13:55:24
769,86,Package Picked Up by Carrier,2020-08-01 12:30:52
770,86,Package Shipped by Air,2020-08-01 22:37:03
771,86,Parcel Received at Customs,2020-08-03 13:03:26
772,86,Customs Approved,2020-08-04 5:45:41
773,86,Package Received at Warehouse,2020-08-04 10:32:03
774,86,Package Transferred to Store,2020-08-04 15:58:38
775,86,Package Received at Store,2020-08-05 16:07:46
776,87,Purchase Requisition Created,2021-03-11 21:28:00
777,87,Purchase Order Reviewed,2021-03-11 21:28:00
778,87,Purchase Order Approved,2021-03-15 3:16:34
779,87,Negotiations with Vendor,2021-03-15 10:58:09
780,87,Order Cancelled,2021-03-19 9:53:31
781,88,Purchase Requisition Created,2020-10-20 1:36:00
782,88,Purchase Order Reviewed,2020-10-20 1:36:00
783,88,Purchased Order Denied,2020-10-22 7:47:33
784,89,Purchase Requisition Created,2020-03-26 16:04:00
785,89,Purchase Order Reviewed,2020-03-26 16:04:00
786,89,Purchase Order Approved,2020-03-30 18:26:39
787,89,Negotiations with Vendor,2020-03-31 1:17:23
788,89,Order Cancelled,2020-04-03 16:18:44
789,90,Purchase Requisition Created,2021-02-06 16:54:00
790,90,Purchase Order Reviewed,2021-02-06 16:54:00
791,90,Purchase Order Approved,2021-02-09 10:48:10
792,90,Negotiations with Vendor,2021-02-09 14:20:15
793,90,Order Cancelled,2021-02-13 18:02:17
794,91,Purchase Requisition Created,2020-08-10 14:58:00
795,91,Purchase Order Reviewed,2020-08-10 14:58:00
796,91,Purchase Order Approved,2020-08-14 13:13:59
797,91,Negotiations with Vendor,2020-08-14 17:44:04
798,91,Order Cancelled,2020-08-17 1:11:33
799,92,Purchase Requisition Created,2021-11-19 20:14:00
800,92,Purchase Order Reviewed,2021-11-19 20:14:00
801,92,Purchase Order Approved,2021-11-24 3:32:29
802,92,Order Placed with Vendor,2021-11-24 10:52:40
803,92,Vendor Ships Package from Warehouse,2021-11-24 14:59:54
804,92,Package Picked Up by Carrier,2021-11-26 4:09:59
805,92,Package Shipped by Air,2021-11-26 14:38:48
806,92,Changing Mode of Transport,2021-11-28 3:28:44
807,92,Package Shipped by Sea,2021-11-29 20:36:02
808,92,Parcel Received at Customs,2021-12-11 14:13:04
809,92,Customs Approved,2021-12-12 3:47:55
810,92,Package Received at Warehouse,2021-12-12 7:12:39
811,92,Package Transferred to Store,2021-12-12 14:11:04
812,92,Package Received at Store,2021-12-13 20:00:14
813,93,Purchase Requisition Created,2021-08-24 20:36:00
814,93,Purchase Order Reviewed,2021-08-24 20:36:00
815,93,Purchase Order Approved,2021-08-28 2:16:04
816,93,Order Placed with Vendor,2021-08-28 7:21:32
817,93,Vendor Ships Package from Warehouse,2021-08-28 12:41:26
818,93,Package Picked Up by Carrier,2021-08-30 6:52:52
819,93,Package Shipped by Sea,2021-08-31 13:24:04
820,93,Parcel Received at Customs,2021-09-11 18:55:42
821,93,Customs Denied,2021-09-12 7:07:17
822,93,Package Shipped Back to Vendor,2021-09-12 15:05:11
823,94,Purchase Requisition Created,2020-01-12 3:48:00
824,94,Purchase Order Reviewed,2020-01-12 3:48:00
825,94,Purchase Order Approved,2020-01-14 3:12:06
826,94,Negotiations with Vendor,2020-01-14 5:31:14
827,94,Order Placed with Vendor,2020-01-17 12:45:58
828,94,Vendor Ships Package from Warehouse,2020-01-17 18:40:51
829,94,Package Picked Up by Carrier,2020-01-22 5:22:07
830,94,Package Shipped by Sea,2020-01-23 7:15:52
831,94,Parcel Received at Customs,2020-02-11 22:38:59
832,94,Customs Approved,2020-02-12 11:57:25
833,94,Package Received at Warehouse,2020-02-12 15:17:16
834,94,Package Transferred to Store,2020-02-12 21:48:44
835,94,Package Received at Store,2020-02-14 0:17:33
836,95,Purchase Requisition Created,2020-11-06 11:10:00
837,95,Purchase Order Reviewed,2020-11-06 11:10:00
838,95,Purchase Order Approved,2020-11-08 15:04:56
839,95,Negotiations with Vendor,2020-11-08 18:55:27
840,95,Order Placed with Vendor,2020-11-12 2:33:42
841,95,Vendor Ships Package from Warehouse,2020-11-12 6:54:55
842,95,Package Picked Up by Carrier,2020-11-13 12:55:03
843,95,Package Shipped by Sea,2020-11-14 4:06:01
844,95,Parcel Received at Customs,2020-11-24 20:39:51
845,95,Customs Approved,2020-11-25 9:36:12
846,95,Package Received at Store,2020-11-25 13:35:47
847,96,Purchase Requisition Created,2020-08-04 3:36:00
848,96,Purchase Order Reviewed,2020-08-04 3:36:00
849,96,Purchase Order Approved,2020-08-08 17:22:44
850,96,Order Placed with Vendor,2020-08-08 18:57:53
851,96,Vendor Ships Package from Warehouse,2020-08-09 1:24:08
852,96,Package Picked Up by Carrier,2020-08-13 2:05:44
853,96,Package Shipped by Sea,2020-08-13 21:46:28
