Sorting,caseID,Material Code,Material,Vendor,Amount Ordered
1650,1651,CP7899,Pigments & Colorants,ColorPlus Manufacturing,92.19938301
1651,1652,CP5644,Specialty Resins,ColorPlus Manufacturing,39.97183416
1652,1653,SI0179,Latex & Monomers,Sunlight Industries,95.67815866
1653,1654,CP5644,Specialty Resins,ColorPlus Manufacturing,34.1161478
1654,1655,SI7017,Commodity Resins,Sunlight Industries,8.435308816
1655,1656,SI9085,Additives,Sunlight Industries,35.94836145
1656,1657,SI9085,Additives,Sunlight Industries,35.39537671
1657,1658,PO9342,Packaging,Pioneer Packaging,29.10026835
1658,1659,CP5644,Specialty Resins,ColorPlus Manufacturing,15.74515208
1659,1660,CP4560,Titanium Dioxides,ColorPlus Manufacturing,9.701466892
1660,1661,CP4560,Titanium Dioxides,ColorPlus Manufacturing,12.01122247
1661,1662,CP7899,Pigments & Colorants,ColorPlus Manufacturing,59.33945239
1662,1663,SI7017,Commodity Resins,Sunlight Industries,7.849204609
1663,1664,PO9342,Packaging,Pioneer Packaging,27.7459324
1664,1665,SI9085,Additives,Sunlight Industries,79.89223672
1665,1666,SI8599,Solvents,Sunlight Industries,40.25385765
1666,1667,PO9342,Packaging,Pioneer Packaging,25.18381824
1667,1668,CP7899,Pigments & Colorants,ColorPlus Manufacturing,78.61173472
1668,1669,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.04154886
1669,1670,CP7899,Pigments & Colorants,ColorPlus Manufacturing,102.6620894
1670,1671,PO9342,Packaging,Pioneer Packaging,15.97347606
1671,1672,SI9085,Additives,Sunlight Industries,72.09418424
1672,1673,PO9342,Packaging,Pioneer Packaging,15.09654185
1673,1674,CP5644,Specialty Resins,ColorPlus Manufacturing,41.00200705
1674,1675,SI9085,Additives,Sunlight Industries,38.138698
1675,1676,SI8599,Solvents,Sunlight Industries,23.48318635
1676,1677,CP7899,Pigments & Colorants,ColorPlus Manufacturing,33.59725562
1677,1678,CP5644,Specialty Resins,ColorPlus Manufacturing,33.286011
1678,1679,PO9342,Packaging,Pioneer Packaging,14.5345088
1679,1680,SI9085,Additives,Sunlight Industries,37.36177705
1680,1681,SI7017,Commodity Resins,Sunlight Industries,8.158263996
1681,1682,CP7899,Pigments & Colorants,ColorPlus Manufacturing,140.1720153
1682,1683,CP7899,Pigments & Colorants,ColorPlus Manufacturing,115.855698
1683,1684,CP7899,Pigments & Colorants,ColorPlus Manufacturing,53.67395952
1684,1685,SI9085,Additives,Sunlight Industries,13.98418891
1685,1686,SI8599,Solvents,Sunlight Industries,33.03174868
1686,1687,CP5644,Specialty Resins,ColorPlus Manufacturing,32.4637677
1687,1688,CP4560,Titanium Dioxides,ColorPlus Manufacturing,12.97609309
1688,1689,SI8599,Solvents,Sunlight Industries,49.16703527
1689,1690,CP5644,Specialty Resins,ColorPlus Manufacturing,25.18614876
1690,1691,CP4560,Titanium Dioxides,ColorPlus Manufacturing,7.059593723
1691,1692,SI9085,Additives,Sunlight Industries,40.10907107
1692,1693,SI7017,Commodity Resins,Sunlight Industries,6.961272883
1693,1694,SI9085,Additives,Sunlight Industries,78.58387059
1694,1695,SI9085,Additives,Sunlight Industries,11.1648981
1695,1696,CP7899,Pigments & Colorants,ColorPlus Manufacturing,62.50175027
1696,1697,SI7017,Commodity Resins,Sunlight Industries,8.212697082
1697,1698,SI8599,Solvents,Sunlight Industries,43.47104036
1698,1699,SI8599,Solvents,Sunlight Industries,51.60811283
1699,1700,SI9085,Additives,Sunlight Industries,13.05659435
1700,1701,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.43221599
1701,1702,SI7017,Commodity Resins,Sunlight Industries,9.053036865
1702,1703,SI7017,Commodity Resins,Sunlight Industries,9.976989414
1703,1704,SI8599,Solvents,Sunlight Industries,58.78902545
1704,1705,SI0179,Latex & Monomers,Sunlight Industries,39.2580017
1705,1706,CP7899,Pigments & Colorants,ColorPlus Manufacturing,76.94243363
1706,1707,CP7899,Pigments & Colorants,ColorPlus Manufacturing,74.61474504
1707,1708,CP4560,Titanium Dioxides,ColorPlus Manufacturing,6.092609465
1708,1709,CP4560,Titanium Dioxides,ColorPlus Manufacturing,7.440583376
1709,1710,CP5644,Specialty Resins,ColorPlus Manufacturing,33.15409218
1710,1711,SI8599,Solvents,Sunlight Industries,58.4021426
1711,1712,CP7899,Pigments & Colorants,ColorPlus Manufacturing,71.15317115
1712,1713,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.62165285
1713,1714,SI0179,Latex & Monomers,Sunlight Industries,88.46009717
1714,1715,CP7899,Pigments & Colorants,ColorPlus Manufacturing,37.74684485
1715,1716,PO9342,Packaging,Pioneer Packaging,18.39024173
1716,1717,SI0179,Latex & Monomers,Sunlight Industries,74.87721998
1717,1718,PO9342,Packaging,Pioneer Packaging,29.16989455
1718,1719,SI9085,Additives,Sunlight Industries,56.29007905
1719,1720,SI9085,Additives,Sunlight Industries,47.61060132
1720,1721,SI7017,Commodity Resins,Sunlight Industries,6.41178145
1721,1722,CP5644,Specialty Resins,ColorPlus Manufacturing,16.91947336
1722,1723,SI9085,Additives,Sunlight Industries,37.14816232
1723,1724,SI9085,Additives,Sunlight Industries,76.79422915
1724,1725,SI0179,Latex & Monomers,Sunlight Industries,60.24967887
1725,1726,CP5644,Specialty Resins,ColorPlus Manufacturing,27.93374417
1726,1727,CP4560,Titanium Dioxides,ColorPlus Manufacturing,12.21541754
1727,1728,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.74607574
1728,1729,PO9342,Packaging,Pioneer Packaging,11.62921743
1729,1730,CP5644,Specialty Resins,ColorPlus Manufacturing,38.37667857
1730,1731,CP4560,Titanium Dioxides,ColorPlus Manufacturing,5.845243601
1731,1732,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.0799356
1732,1733,PO9342,Packaging,Pioneer Packaging,26.28424255
1733,1734,CP7899,Pigments & Colorants,ColorPlus Manufacturing,39.06489615
1734,1735,SI9085,Additives,Sunlight Industries,55.18273798
1735,1736,SI7017,Commodity Resins,Sunlight Industries,5.56477999
1736,1737,CP4560,Titanium Dioxides,ColorPlus Manufacturing,8.321957948
1737,1738,SI7017,Commodity Resins,Sunlight Industries,5.218722947
1738,1739,SI0179,Latex & Monomers,Sunlight Industries,39.84520643
1739,1740,PO9342,Packaging,Pioneer Packaging,27.25682948
1740,1741,CP7899,Pigments & Colorants,ColorPlus Manufacturing,119.6596015
1741,1742,SI8599,Solvents,Sunlight Industries,31.98288823
1742,1743,CP4560,Titanium Dioxides,ColorPlus Manufacturing,14.984385
1743,1744,SI9085,Additives,Sunlight Industries,69.0619696
1744,1745,CP5644,Specialty Resins,ColorPlus Manufacturing,38.96920008
1745,1746,SI7017,Commodity Resins,Sunlight Industries,4.380589823
1746,1747,SI8599,Solvents,Sunlight Industries,32.14988787
1747,1748,SI7017,Commodity Resins,Sunlight Industries,7.910215463
1748,1749,SI7017,Commodity Resins,Sunlight Industries,7.835736516
1749,1750,SI7017,Commodity Resins,Sunlight Industries,8.670481707
1750,1751,SI9085,Additives,Sunlight Industries,30.08244693
1751,1752,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.76396496
1752,1753,CP7899,Pigments & Colorants,ColorPlus Manufacturing,132.901329
1753,1754,SI8599,Solvents,Sunlight Industries,27.1032152
1754,1755,CP7899,Pigments & Colorants,ColorPlus Manufacturing,128.9955319
1755,1756,SI8599,Solvents,Sunlight Industries,16.06590095
1756,1757,SI9085,Additives,Sunlight Industries,19.76600087
1757,1758,CP7899,Pigments & Colorants,ColorPlus Manufacturing,134.8359427
1758,1759,PO9342,Packaging,Pioneer Packaging,14.17988477
1759,1760,SI7017,Commodity Resins,Sunlight Industries,4.990941709
1760,1761,SI7017,Commodity Resins,Sunlight Industries,3.95685614
1761,1762,SI9085,Additives,Sunlight Industries,48.34285742
1762,1763,SI0179,Latex & Monomers,Sunlight Industries,43.37810639
1763,1764,SI8599,Solvents,Sunlight Industries,17.44350546
1764,1765,SI9085,Additives,Sunlight Industries,79.5512282
1765,1766,CP4560,Titanium Dioxides,ColorPlus Manufacturing,9.764933228
1766,1767,CP7899,Pigments & Colorants,ColorPlus Manufacturing,79.74759664
1767,1768,CP7899,Pigments & Colorants,ColorPlus Manufacturing,68.93108487
1768,1769,SI7017,Commodity Resins,Sunlight Industries,3.009165205
1769,1770,CP7899,Pigments & Colorants,ColorPlus Manufacturing,62.95744974
1770,1771,SI7017,Commodity Resins,Sunlight Industries,4.874250006
1771,1772,CP5644,Specialty Resins,ColorPlus Manufacturing,24.53279849
1772,1773,CP5644,Specialty Resins,ColorPlus Manufacturing,39.81843094
1773,1774,CP5644,Specialty Resins,ColorPlus Manufacturing,23.01412873
1774,1775,CP5644,Specialty Resins,ColorPlus Manufacturing,20.06203632
1775,1776,CP7899,Pigments & Colorants,ColorPlus Manufacturing,95.76218234
1776,1777,PO9342,Packaging,Pioneer Packaging,10.64463033
1777,1778,SI8599,Solvents,Sunlight Industries,40.17048725
1778,1779,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.42149599
1779,1780,CP4560,Titanium Dioxides,ColorPlus Manufacturing,7.936745216
1780,1781,CP5644,Specialty Resins,ColorPlus Manufacturing,32.3528729
1781,1782,CP7899,Pigments & Colorants,ColorPlus Manufacturing,66.34381394
1782,1783,CP4560,Titanium Dioxides,ColorPlus Manufacturing,5.426992642
1783,1784,CP7899,Pigments & Colorants,ColorPlus Manufacturing,98.76802888
1784,1785,SI7017,Commodity Resins,Sunlight Industries,7.00877667
1785,1786,SI8599,Solvents,Sunlight Industries,51.77386041
1786,1787,SI8599,Solvents,Sunlight Industries,52.67827789
1787,1788,PO9342,Packaging,Pioneer Packaging,17.53358183
1788,1789,CP5644,Specialty Resins,ColorPlus Manufacturing,36.17011589
1789,1790,PO9342,Packaging,Pioneer Packaging,10.06728346
1790,1791,PO9342,Packaging,Pioneer Packaging,18.17738316
1791,1792,SI8599,Solvents,Sunlight Industries,34.05658813
1792,1793,CP5644,Specialty Resins,ColorPlus Manufacturing,21.400577
1793,1794,SI0179,Latex & Monomers,Sunlight Industries,66.70662642
1794,1795,SI8599,Solvents,Sunlight Industries,59.49184863
1795,1796,CP7899,Pigments & Colorants,ColorPlus Manufacturing,114.721549
1796,1797,PO9342,Packaging,Pioneer Packaging,11.91834648
1797,1798,PO9342,Packaging,Pioneer Packaging,20.75018179
1798,1799,SI0179,Latex & Monomers,Sunlight Industries,57.94989
1799,1800,PO9342,Packaging,Pioneer Packaging,26.71990854
1800,1801,CP4560,Titanium Dioxides,ColorPlus Manufacturing,8.53189683
1801,1802,CP4560,Titanium Dioxides,ColorPlus Manufacturing,5.568176018
1802,1803,CP7899,Pigments & Colorants,ColorPlus Manufacturing,125.6767698
1803,1804,CP4560,Titanium Dioxides,ColorPlus Manufacturing,8.801670154
1804,1805,SI8599,Solvents,Sunlight Industries,20.41360827
1805,1806,SI8599,Solvents,Sunlight Industries,41.1348385
1806,1807,SI7017,Commodity Resins,Sunlight Industries,7.795409575
1807,1808,CP5644,Specialty Resins,ColorPlus Manufacturing,32.74871496
1808,1809,SI9085,Additives,Sunlight Industries,56.12880193
1809,1810,PO9342,Packaging,Pioneer Packaging,18.32059089
1810,1811,SI8599,Solvents,Sunlight Industries,32.23205072
1811,1812,SI7017,Commodity Resins,Sunlight Industries,9.883239855
1812,1813,SI7017,Commodity Resins,Sunlight Industries,5.737329352
1813,1814,PO9342,Packaging,Pioneer Packaging,10.69681951
1814,1815,SI9085,Additives,Sunlight Industries,69.17712639
1815,1816,CP5644,Specialty Resins,ColorPlus Manufacturing,44.25114954
1816,1817,SI8599,Solvents,Sunlight Industries,53.17118168
1817,1818,CP5644,Specialty Resins,ColorPlus Manufacturing,44.14154182
1818,1819,CP7899,Pigments & Colorants,ColorPlus Manufacturing,125.0284773
1819,1820,CP5644,Specialty Resins,ColorPlus Manufacturing,35.18162647
1820,1821,PO9342,Packaging,Pioneer Packaging,11.67616807
1821,1822,SI7017,Commodity Resins,Sunlight Industries,4.772005514
1822,1823,PO9342,Packaging,Pioneer Packaging,24.62731425
1823,1824,CP4560,Titanium Dioxides,ColorPlus Manufacturing,6.62186201
1824,1825,SI0179,Latex & Monomers,Sunlight Industries,92.33271328
1825,1826,SI0179,Latex & Monomers,Sunlight Industries,63.55387235
1826,1827,CP4560,Titanium Dioxides,ColorPlus Manufacturing,6.75822185
1827,1828,PO9342,Packaging,Pioneer Packaging,27.17661208
1828,1829,CP5644,Specialty Resins,ColorPlus Manufacturing,18.80167543
1829,1830,SI8599,Solvents,Sunlight Industries,23.12090711
1830,1831,CP5644,Specialty Resins,ColorPlus Manufacturing,34.94161307
1831,1832,SI9085,Additives,Sunlight Industries,13.12944489
1832,1833,CP5644,Specialty Resins,ColorPlus Manufacturing,29.35951674
1833,1834,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.53058801
1834,1835,CP5644,Specialty Resins,ColorPlus Manufacturing,44.98271897
1835,1836,CP4560,Titanium Dioxides,ColorPlus Manufacturing,6.90418866
1836,1837,SI9085,Additives,Sunlight Industries,42.42768288
1837,1838,SI7017,Commodity Resins,Sunlight Industries,9.156405242
1838,1839,PO9342,Packaging,Pioneer Packaging,21.18227635
1839,1840,CP4560,Titanium Dioxides,ColorPlus Manufacturing,8.755664843
1840,1841,PO9342,Packaging,Pioneer Packaging,20.85256574
1841,1842,PO9342,Packaging,Pioneer Packaging,14.43009746
1842,1843,SI8599,Solvents,Sunlight Industries,48.11651054
1843,1844,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.54745181
1844,1845,SI7017,Commodity Resins,Sunlight Industries,8.637314253
1845,1846,SI8599,Solvents,Sunlight Industries,46.96661595
1846,1847,SI8599,Solvents,Sunlight Industries,36.16342574
1847,1848,CP7899,Pigments & Colorants,ColorPlus Manufacturing,85.40110142
1848,1849,SI7017,Commodity Resins,Sunlight Industries,7.403749681
1849,1850,SI9085,Additives,Sunlight Industries,24.29263268
1850,1851,CP7899,Pigments & Colorants,ColorPlus Manufacturing,125.3022673
1851,1852,SI0179,Latex & Monomers,Sunlight Industries,89.27432725
1852,1853,SI8599,Solvents,Sunlight Industries,15.67500347
1853,1854,CP4560,Titanium Dioxides,ColorPlus Manufacturing,5.869495701
1854,1855,CP4560,Titanium Dioxides,ColorPlus Manufacturing,8.408607417
1855,1856,CP7899,Pigments & Colorants,ColorPlus Manufacturing,86.77672437
1856,1857,SI7017,Commodity Resins,Sunlight Industries,7.349830751
1857,1858,CP7899,Pigments & Colorants,ColorPlus Manufacturing,84.56307454
1858,1859,PO9342,Packaging,Pioneer Packaging,17.75934849
1859,1860,CP5644,Specialty Resins,ColorPlus Manufacturing,20.66768153
1860,1861,SI8599,Solvents,Sunlight Industries,38.78539509
1861,1862,CP5644,Specialty Resins,ColorPlus Manufacturing,36.87083925
1862,1863,CP7899,Pigments & Colorants,ColorPlus Manufacturing,31.2806928
1863,1864,SI0179,Latex & Monomers,Sunlight Industries,55.61258335
1864,1865,SI8599,Solvents,Sunlight Industries,46.79727013
1865,1866,PO9342,Packaging,Pioneer Packaging,20.27614748
1866,1867,SI0179,Latex & Monomers,Sunlight Industries,83.5798589
1867,1868,PO9342,Packaging,Pioneer Packaging,28.27539316
1868,1869,SI7017,Commodity Resins,Sunlight Industries,5.058062735
1869,1870,CP5644,Specialty Resins,ColorPlus Manufacturing,38.26572147
1870,1871,SI0179,Latex & Monomers,Sunlight Industries,51.98059099
1871,1872,SI0179,Latex & Monomers,Sunlight Industries,89.12808425
1872,1873,CP5644,Specialty Resins,ColorPlus Manufacturing,38.00863289
1873,1874,CP4560,Titanium Dioxides,ColorPlus Manufacturing,9.968926437
1874,1875,SI0179,Latex & Monomers,Sunlight Industries,63.9153789
1875,1876,PO9342,Packaging,Pioneer Packaging,19.01771526
1876,1877,PO9342,Packaging,Pioneer Packaging,10.59362512
1877,1878,CP4560,Titanium Dioxides,ColorPlus Manufacturing,9.248421887
1878,1879,CP5644,Specialty Resins,ColorPlus Manufacturing,41.69736903
1879,1880,CP5644,Specialty Resins,ColorPlus Manufacturing,32.20704942
1880,1881,SI9085,Additives,Sunlight Industries,53.8292269
1881,1882,CP7899,Pigments & Colorants,ColorPlus Manufacturing,85.26479091
1882,1883,CP7899,Pigments & Colorants,ColorPlus Manufacturing,31.65323128
1883,1884,SI7017,Commodity Resins,Sunlight Industries,5.103183935
1884,1885,PO9342,Packaging,Pioneer Packaging,20.16935332
1885,1886,CP5644,Specialty Resins,ColorPlus Manufacturing,20.19862704
1886,1887,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.81880827
1887,1888,SI7017,Commodity Resins,Sunlight Industries,6.385529617
1888,1889,PO9342,Packaging,Pioneer Packaging,25.78276865
1889,1890,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.85363657
1890,1891,PO9342,Packaging,Pioneer Packaging,29.21992329
1891,1892,CP7899,Pigments & Colorants,ColorPlus Manufacturing,37.20455866
1892,1893,CP5644,Specialty Resins,ColorPlus Manufacturing,30.73428824
1893,1894,PO9342,Packaging,Pioneer Packaging,22.21799922
1894,1895,SI9085,Additives,Sunlight Industries,64.92651634
1895,1896,SI9085,Additives,Sunlight Industries,60.01037239
1896,1897,PO9342,Packaging,Pioneer Packaging,12.62361429
1897,1898,CP5644,Specialty Resins,ColorPlus Manufacturing,33.4529272
1898,1899,SI0179,Latex & Monomers,Sunlight Industries,32.36287118
1899,1900,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.81161113
1900,1901,SI0179,Latex & Monomers,Sunlight Industries,41.04439295
1901,1902,CP4560,Titanium Dioxides,ColorPlus Manufacturing,14.9494403
1902,1903,PO9342,Packaging,Pioneer Packaging,17.94353579
1903,1904,CP5644,Specialty Resins,ColorPlus Manufacturing,36.31178884
1904,1905,PO9342,Packaging,Pioneer Packaging,24.62524709
1905,1906,SI8599,Solvents,Sunlight Industries,57.73914404
1906,1907,SI7017,Commodity Resins,Sunlight Industries,8.492279478
1907,1908,SI0179,Latex & Monomers,Sunlight Industries,32.83635072
1908,1909,SI7017,Commodity Resins,Sunlight Industries,4.992871042
1909,1910,SI9085,Additives,Sunlight Industries,52.36896718
1910,1911,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.54045581
1911,1912,CP5644,Specialty Resins,ColorPlus Manufacturing,24.47666115
1912,1913,SI9085,Additives,Sunlight Industries,39.9272292
1913,1914,CP4560,Titanium Dioxides,ColorPlus Manufacturing,13.7502336
1914,1915,PO9342,Packaging,Pioneer Packaging,15.14303026
1915,1916,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.85543197
1916,1917,SI8599,Solvents,Sunlight Industries,15.70035418
1917,1918,SI7017,Commodity Resins,Sunlight Industries,7.883525386
1918,1919,SI8599,Solvents,Sunlight Industries,25.58653041
1919,1920,SI7017,Commodity Resins,Sunlight Industries,8.139268715
1920,1921,SI7017,Commodity Resins,Sunlight Industries,4.33727249
1921,1922,SI7017,Commodity Resins,Sunlight Industries,4.135755407
1922,1923,PO9342,Packaging,Pioneer Packaging,14.1406458
1923,1924,SI9085,Additives,Sunlight Industries,14.28745309
1924,1925,CP7899,Pigments & Colorants,ColorPlus Manufacturing,80.77514067
1925,1926,CP7899,Pigments & Colorants,ColorPlus Manufacturing,61.21195135
1926,1927,PO9342,Packaging,Pioneer Packaging,23.63135349
1927,1928,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.96985351
1928,1929,CP5644,Specialty Resins,ColorPlus Manufacturing,19.00952
1929,1930,SI7017,Commodity Resins,Sunlight Industries,8.909581043
1930,1931,SI8599,Solvents,Sunlight Industries,54.78728513
1931,1932,SI7017,Commodity Resins,Sunlight Industries,6.970562398
1932,1933,CP5644,Specialty Resins,ColorPlus Manufacturing,40.08735183
1933,1934,SI7017,Commodity Resins,Sunlight Industries,6.025348776
1934,1935,CP5644,Specialty Resins,ColorPlus Manufacturing,44.07276513
1935,1936,CP5644,Specialty Resins,ColorPlus Manufacturing,31.35992616
1936,1937,CP5644,Specialty Resins,ColorPlus Manufacturing,44.45765834
1937,1938,CP7899,Pigments & Colorants,ColorPlus Manufacturing,142.8518853
1938,1939,SI8599,Solvents,Sunlight Industries,16.67140657
1939,1940,CP4560,Titanium Dioxides,ColorPlus Manufacturing,14.59775912
1940,1941,SI9085,Additives,Sunlight Industries,53.3700339
1941,1942,SI8599,Solvents,Sunlight Industries,18.29633045
1942,1943,CP7899,Pigments & Colorants,ColorPlus Manufacturing,55.91785075
1943,1944,SI7017,Commodity Resins,Sunlight Industries,5.534373602
1944,1945,SI9085,Additives,Sunlight Industries,19.53698767
1945,1946,CP7899,Pigments & Colorants,ColorPlus Manufacturing,57.43640349
1946,1947,SI0179,Latex & Monomers,Sunlight Industries,61.30375923
1947,1948,SI0179,Latex & Monomers,Sunlight Industries,66.19283126
1948,1949,PO9342,Packaging,Pioneer Packaging,27.87429115
1949,1950,SI8599,Solvents,Sunlight Industries,35.16330497
1950,1951,CP5644,Specialty Resins,ColorPlus Manufacturing,16.41057308
1951,1952,SI9085,Additives,Sunlight Industries,48.60461933
1952,1953,SI9085,Additives,Sunlight Industries,10.84116537
1953,1954,SI0179,Latex & Monomers,Sunlight Industries,99.4542883
1954,1955,SI0179,Latex & Monomers,Sunlight Industries,81.13101377
1955,1956,SI9085,Additives,Sunlight Industries,73.14252348
1956,1957,CP7899,Pigments & Colorants,ColorPlus Manufacturing,91.10590114
1957,1958,CP7899,Pigments & Colorants,ColorPlus Manufacturing,88.93646792
1958,1959,SI9085,Additives,Sunlight Industries,46.53674466
1959,1960,SI9085,Additives,Sunlight Industries,11.69546041
1960,1961,CP7899,Pigments & Colorants,ColorPlus Manufacturing,149.1778587
1961,1962,SI8599,Solvents,Sunlight Industries,30.00741292
1962,1963,SI7017,Commodity Resins,Sunlight Industries,9.506508255
1963,1964,PO9342,Packaging,Pioneer Packaging,17.76144534
1964,1965,SI0179,Latex & Monomers,Sunlight Industries,66.19581665
1965,1966,CP4560,Titanium Dioxides,ColorPlus Manufacturing,6.678587599
1966,1967,SI7017,Commodity Resins,Sunlight Industries,8.423957666
1967,1968,SI9085,Additives,Sunlight Industries,47.28917478
1968,1969,SI8599,Solvents,Sunlight Industries,31.56569054
1969,1970,SI7017,Commodity Resins,Sunlight Industries,8.498278717
1970,1971,SI9085,Additives,Sunlight Industries,11.42880301
1971,1972,CP5644,Specialty Resins,ColorPlus Manufacturing,30.86582818
1972,1973,SI8599,Solvents,Sunlight Industries,27.12232496
1973,1974,SI8599,Solvents,Sunlight Industries,30.01713063
1974,1975,SI9085,Additives,Sunlight Industries,74.22041109
1975,1976,CP5644,Specialty Resins,ColorPlus Manufacturing,21.72656608
1976,1977,CP4560,Titanium Dioxides,ColorPlus Manufacturing,6.103683173
1977,1978,PO9342,Packaging,Pioneer Packaging,23.37061071
1978,1979,CP7899,Pigments & Colorants,ColorPlus Manufacturing,44.12741265
1979,1980,CP4560,Titanium Dioxides,ColorPlus Manufacturing,11.19302777
1980,1981,SI8599,Solvents,Sunlight Industries,27.30702105
1981,1982,CP7899,Pigments & Colorants,ColorPlus Manufacturing,53.62260457
1982,1983,CP7899,Pigments & Colorants,ColorPlus Manufacturing,68.1049307
1983,1984,CP5644,Specialty Resins,ColorPlus Manufacturing,20.02392559
1984,1985,CP7899,Pigments & Colorants,ColorPlus Manufacturing,117.4319566
1985,1986,CP7899,Pigments & Colorants,ColorPlus Manufacturing,116.2872302
1986,1987,SI7017,Commodity Resins,Sunlight Industries,5.517122052
1987,1988,CP7899,Pigments & Colorants,ColorPlus Manufacturing,142.5276043
1988,1989,CP4560,Titanium Dioxides,ColorPlus Manufacturing,14.27950437
1989,1990,SI7017,Commodity Resins,Sunlight Industries,8.134719689
1990,1991,PO9342,Packaging,Pioneer Packaging,17.74228731
1991,1992,CP4560,Titanium Dioxides,ColorPlus Manufacturing,5.029786422
1992,1993,CP7899,Pigments & Colorants,ColorPlus Manufacturing,146.9615939
1993,1994,CP5644,Specialty Resins,ColorPlus Manufacturing,18.97562434
1994,1995,CP5644,Specialty Resins,ColorPlus Manufacturing,33.06241635
1995,1996,SI9085,Additives,Sunlight Industries,10.99083538
1996,1997,PO9342,Packaging,Pioneer Packaging,27.66439809
1997,1998,CP5644,Specialty Resins,ColorPlus Manufacturing,42.84727429
1998,1999,PO9342,Packaging,Pioneer Packaging,20.67540994
1999,2000,CP7899,Pigments & Colorants,ColorPlus Manufacturing,97.30446881
